order_id,order_date,customer_id,product_id,quantity,unit_price,discount,cogs,channel,campaign,device,session_id,order_value
710047,2025-07-15,51188,10099,1,68.34,0.048,46.63,Organic,SEO,Mobile,SYN-20250715-22538,65.05
710048,2025-07-15,51976,10038,1,48.39,0.0,24.62,Organic,SEO,Mobile,SYN-20250715-26124,48.39
710049,2025-07-15,50260,10095,1,37.01,0.0,18.1,Organic,SEO,Desktop,SYN-20250715-82881,37.01
710050,2025-07-15,54835,10013,1,23.57,0.0,12.16,Email,Welcome,Mobile,SYN-20250715-14116,23.57
710051,2025-07-15,51195,10081,6,28.54,0.085,78.12,Organic,SEO,Mobile,SYN-20250715-89636,156.63
710052,2025-07-15,50057,10115,1,76.53,0.073,44.66,Referral,Affiliates,Mobile,SYN-20250715-87629,70.93
710053,2025-07-16,51267,10059,1,26.62,0.0,12.1,Email,Welcome,Mobile,SYN-20250716-65277,26.62
710054,2025-07-16,52091,10057,1,41.82,0.063,20.4,Organic,SEO,Desktop,SYN-20250716-16652,39.2
710055,2025-07-16,53319,10012,1,22.44,0.0,11.45,Paid Social,Prospecting,Desktop,SYN-20250716-35619,22.44
710056,2025-07-16,53424,10120,2,55.75,0.041,52.08,Paid Search,Brand,Mobile,SYN-20250716-51480,106.89
710057,2025-07-16,52960,10110,1,41.71,0.007,19.91,Paid Search,Brand,Mobile,SYN-20250716-38398,41.41
710058,2025-07-16,50906,10115,1,92.53,0.0,44.66,Organic,SEO,Mobile,SYN-20250716-60360,92.53
710059,2025-07-16,54997,10114,1,38.54,0.086,19.04,Email,Welcome,Mobile,SYN-20250716-29211,35.24
710060,2025-07-16,53845,10071,2,88.53,0.0,90.54,Paid Search,Brand,Desktop,SYN-20250716-59200,177.06
710061,2025-07-16,51210,10001,3,25.28,0.0,37.14,Paid Social,Retargeting,Mobile,SYN-20250716-62135,75.84
710062,2025-07-16,51017,10101,4,44.67,0.0,93.28,Organic,SEO,Mobile,SYN-20250716-65182,178.68
710063,2025-07-16,51514,10113,1,45.27,0.072,25.91,Paid Search,Shopping,Mobile,SYN-20250716-80734,42.03
710064,2025-07-16,50831,10114,1,36.83,0.0,19.04,Organic,SEO,Desktop,SYN-20250716-24629,36.83
710065,2025-07-16,53360,10054,5,31.86,0.0,63.1,Paid Search,Non-Brand,Mobile,SYN-20250716-86607,159.28
710066,2025-07-16,53361,10094,3,44.58,0.049,73.62,Referral,Affiliates,Mobile,SYN-20250716-18688,127.16
710067,2025-07-16,50005,10095,1,35.32,0.0,18.1,Paid Social,CreativeTest,Mobile,SYN-20250716-99416,35.32
710068,2025-07-16,53975,10099,1,69.03,0.0,46.63,Paid Search,Brand,Mobile,SYN-20250716-80657,69.03
710069,2025-07-16,52006,10066,1,99.97,0.029,38.16,Paid Search,Shopping,Mobile,SYN-20250716-32775,97.11
710070,2025-07-16,53818,10035,1,54.44,0.0,27.55,Organic,SEO,Mobile,SYN-20250716-19096,54.44
710071,2025-07-16,52757,10013,1,24.63,0.0,12.16,Paid Search,Shopping,Mobile,SYN-20250716-18000,24.63
710072,2025-07-16,54071,10047,1,29.26,0.0,19.76,Organic,SEO,Mobile,SYN-20250716-64230,29.26
710073,2025-07-16,50440,10111,1,29.81,0.0,11.84,Paid Search,Brand,Mobile,SYN-20250716-59587,29.81
710074,2025-07-16,53703,10027,2,83.68,0.0,102.64,Referral,Affiliates,Mobile,SYN-20250716-49644,167.36
710075,2025-07-16,50813,10069,3,36.02,0.024,40.77,Paid Search,Non-Brand,Mobile,SYN-20250716-96555,105.44
710076,2025-07-16,50416,10045,2,27.38,0.0,23.42,Paid Social,Prospecting,Mobile,SYN-20250716-12770,54.76
710077,2025-07-16,52071,10105,1,58.64,0.0,23.52,Organic,SEO,Mobile,SYN-20250716-92836,58.64
710078,2025-07-16,51512,10050,1,30.83,0.024,11.46,Email,Welcome,Mobile,SYN-20250716-32248,30.08
710079,2025-07-16,51720,10025,1,40.03,0.0,28.97,Paid Social,Prospecting,Desktop,SYN-20250716-58458,40.03
710080,2025-07-16,54753,10073,1,28.15,0.0,12.09,Paid Search,Shopping,Mobile,SYN-20250716-42879,28.15
710081,2025-07-16,52130,10031,1,29.66,0.0,20.49,Email,Promo,Desktop,SYN-20250716-82794,29.66
710082,2025-07-16,51217,10098,1,38.15,0.0,14.18,Paid Social,Prospecting,Desktop,SYN-20250716-12881,38.15
710083,2025-07-16,53466,10087,1,38.61,0.0,20.44,Paid Search,Non-Brand,Mobile,SYN-20250716-98717,38.61
710084,2025-07-16,53076,10052,2,42.86,0.0,36.2,Email,Welcome,Mobile,SYN-20250716-72988,85.72
710085,2025-07-16,53902,10070,1,79.56,0.0,50.23,Email,Promo,Mobile,SYN-20250716-38716,79.56
710086,2025-07-16,54298,10009,3,31.75,0.0,56.1,Paid Search,Non-Brand,Desktop,SYN-20250716-12143,95.24
710087,2025-07-16,51914,10017,3,41.09,0.0,71.46,Paid Social,Retargeting,Desktop,SYN-20250716-70748,123.26
710088,2025-07-16,50767,10108,2,67.96,0.0,67.54,Paid Search,Non-Brand,Mobile,SYN-20250716-29168,135.92
710089,2025-07-16,50835,10103,1,29.8,0.0,11.93,Organic,SEO,Mobile,SYN-20250716-22317,29.8
710090,2025-07-16,50226,10091,1,27.71,0.064,11.99,Paid Search,Brand,Mobile,SYN-20250716-98451,25.93
710091,2025-07-16,52732,10103,1,27.97,0.0,11.93,Email,Promo,Desktop,SYN-20250716-78427,27.97
710092,2025-07-16,51403,10010,1,102.64,0.117,39.02,Email,Promo,Mobile,SYN-20250716-10152,90.63
710093,2025-07-16,54043,10046,3,98.18,0.027,131.43,Paid Social,CreativeTest,Mobile,SYN-20250716-20863,286.44
710094,2025-07-16,50287,10072,2,87.01,0.043,104.28,Organic,SEO,Desktop,SYN-20250716-44173,166.58
710095,2025-07-16,51023,10032,1,105.76,0.121,40.54,Email,Reactivation,Desktop,SYN-20250716-81176,92.94
710096,2025-07-16,53179,10033,4,43.55,0.0,78.28,Paid Social,CreativeTest,Desktop,SYN-20250716-53858,174.18
710097,2025-07-16,52417,10096,1,55.34,0.0,34.03,Referral,Affiliates,Mobile,SYN-20250716-81714,55.34
710098,2025-07-16,52120,10044,4,105.58,0.0,175.6,Email,Welcome,Desktop,SYN-20250716-54382,422.32
710099,2025-07-16,52134,10070,1,89.01,0.0,50.23,Organic,SEO,Mobile,SYN-20250716-15987,89.01
710100,2025-07-16,54689,10021,1,24.98,0.064,12.89,Organic,SEO,Mobile,SYN-20250716-44473,23.39
710101,2025-07-16,54750,10023,1,61.83,0.031,28.49,Organic,SEO,Desktop,SYN-20250716-57598,59.94
710102,2025-07-16,53803,10053,1,50.28,0.0,26.56,Organic,SEO,Mobile,SYN-20250716-76142,50.28
710103,2025-07-16,53494,10057,1,40.47,0.0,20.4,Organic,SEO,Desktop,SYN-20250716-34986,40.47
710104,2025-07-16,52908,10024,1,37.15,0.0,17.29,Organic,SEO,Mobile,SYN-20250716-32682,37.15
710105,2025-07-16,52549,10086,1,59.55,0.0,22.02,Organic,SEO,Desktop,SYN-20250716-58397,59.55
710106,2025-07-16,54483,10054,2,32.25,0.0,25.24,Organic,SEO,Desktop,SYN-20250716-66469,64.5
710107,2025-07-16,52063,10079,2,25.06,0.061,26.78,Referral,Affiliates,Mobile,SYN-20250716-39017,47.05
710108,2025-07-16,52936,10046,2,98.44,0.022,87.62,Referral,Affiliates,Mobile,SYN-20250716-72044,192.5
710109,2025-07-16,52271,10050,1,29.73,0.024,11.46,Organic,SEO,Desktop,SYN-20250716-54897,29.01
710110,2025-07-16,51935,10023,3,65.07,0.0,85.47,Organic,SEO,Mobile,SYN-20250716-73713,195.2
710111,2025-07-16,54889,10110,3,37.96,0.0,59.73,Organic,SEO,Mobile,SYN-20250716-51600,113.88
710112,2025-07-16,52688,10115,1,92.21,0.0,44.66,Email,Welcome,Desktop,SYN-20250716-81758,92.21
710113,2025-07-16,50726,10002,2,66.52,0.05,53.38,Email,Promo,Mobile,SYN-20250716-68117,126.32
710114,2025-07-16,54589,10033,3,41.25,0.0,58.71,Organic,SEO,Mobile,SYN-20250716-47694,123.74
710115,2025-07-16,52731,10020,1,97.83,0.049,44.01,Referral,Affiliates,Desktop,SYN-20250716-53928,93.04
710116,2025-07-16,52863,10116,1,29.9,0.0,11.92,Referral,Affiliates,Mobile,SYN-20250716-14883,29.9
710117,2025-07-16,52098,10024,1,35.25,0.0,17.29,Organic,SEO,Desktop,SYN-20250716-11024,35.25
710118,2025-07-16,51475,10060,1,81.71,0.0,41.78,Organic,SEO,Mobile,SYN-20250716-33844,81.71
710119,2025-07-16,53090,10050,1,29.93,0.0,11.46,Organic,SEO,Mobile,SYN-20250716-60958,29.93
710120,2025-07-16,51200,10056,1,89.31,0.0,49.29,Organic,SEO,Desktop,SYN-20250716-16920,89.31
710121,2025-07-16,54581,10077,1,51.53,0.011,30.45,Organic,SEO,Mobile,SYN-20250716-10716,50.96
710122,2025-07-17,50179,10018,1,91.96,0.033,44.84,Paid Social,CreativeTest,Mobile,SYN-20250717-52047,88.92
710123,2025-07-17,52524,10028,1,21.8,0.0,12.07,Paid Search,Non-Brand,Mobile,SYN-20250717-61049,21.8
710124,2025-07-17,52584,10056,1,88.49,0.046,49.29,Email,Promo,Desktop,SYN-20250717-23524,84.45
710125,2025-07-17,52840,10020,1,107.55,0.0,44.01,Paid Search,Shopping,Desktop,SYN-20250717-34776,107.55
710126,2025-07-17,53662,10009,3,32.87,0.122,56.1,Paid Search,Shopping,Mobile,SYN-20250717-74138,86.55
710127,2025-07-17,53929,10004,1,33.39,0.0,10.78,Paid Search,Shopping,Mobile,SYN-20250717-52927,33.39
710128,2025-07-17,54456,10054,2,33.31,0.0,25.24,Paid Search,Non-Brand,Mobile,SYN-20250717-61602,66.61
710129,2025-07-17,50491,10079,1,26.29,0.053,13.39,Email,Welcome,Mobile,SYN-20250717-19640,24.9
710130,2025-07-17,51055,10004,1,30.5,0.0,10.78,Paid Social,Prospecting,Mobile,SYN-20250717-42371,30.5
710131,2025-07-17,54941,10115,5,87.46,0.0,223.3,Paid Search,Brand,Mobile,SYN-20250717-52978,437.32
710132,2025-07-17,51603,10066,1,100.43,0.0,38.16,Paid Search,Non-Brand,Mobile,SYN-20250717-64580,100.43
710133,2025-07-17,51536,10034,1,32.51,0.0,16.09,Organic,SEO,Desktop,SYN-20250717-30501,32.51
710134,2025-07-17,52775,10081,1,28.18,0.0,13.02,Paid Search,Brand,Mobile,SYN-20250717-24031,28.18
710135,2025-07-17,50283,10002,1,60.41,0.0,26.69,Paid Search,Shopping,Mobile,SYN-20250717-67338,60.41
710136,2025-07-17,50420,10089,3,37.78,0.0,51.42,Organic,SEO,Desktop,SYN-20250717-13593,113.34
710137,2025-07-17,50576,10027,1,78.61,0.0,51.32,Email,Promo,Mobile,SYN-20250717-91170,78.61
710138,2025-07-17,53697,10061,2,121.55,0.0,106.6,Paid Search,Shopping,Desktop,SYN-20250717-78955,243.09
710139,2025-07-17,54065,10080,1,52.21,0.0,31.66,Paid Social,Retargeting,Mobile,SYN-20250717-27566,52.21
710140,2025-07-17,50505,10032,3,101.66,0.0,121.62,Organic,SEO,Mobile,SYN-20250717-39958,304.97
710141,2025-07-17,51426,10112,1,40.73,0.049,32.54,Email,Welcome,Mobile,SYN-20250717-79044,38.75
710142,2025-07-17,54131,10016,1,27.41,0.0,12.98,Paid Social,Retargeting,Desktop,SYN-20250717-28085,27.41
710143,2025-07-17,50895,10073,4,31.66,0.056,48.36,Email,Welcome,Mobile,SYN-20250717-39018,119.58
710144,2025-07-17,51964,10031,1,30.32,0.032,20.49,Paid Search,Shopping,Mobile,SYN-20250717-82657,29.37
710145,2025-07-17,52136,10029,1,35.75,0.058,17.53,Email,Reactivation,Mobile,SYN-20250717-59395,33.69
710146,2025-07-17,51753,10083,3,66.92,0.116,128.97,Paid Social,Prospecting,Desktop,SYN-20250717-43469,177.47
710147,2025-07-17,52644,10082,2,45.98,0.0,48.46,Paid Social,Prospecting,Mobile,SYN-20250717-67087,91.96
710148,2025-07-17,50304,10099,2,67.92,0.0,93.26,Paid Search,Shopping,Desktop,SYN-20250717-53434,135.83
710149,2025-07-17,54541,10004,1,31.63,0.0,10.78,Email,Reactivation,Desktop,SYN-20250717-90331,31.63
710150,2025-07-17,53043,10114,1,40.35,0.038,19.04,Paid Search,Non-Brand,Mobile,SYN-20250717-12796,38.83
710151,2025-07-17,51209,10056,2,88.59,0.049,98.58,Paid Search,Non-Brand,Mobile,SYN-20250717-47231,168.56
710152,2025-07-17,51858,10109,1,43.99,0.043,23.35,Paid Search,Brand,Mobile,SYN-20250717-79141,42.07
710153,2025-07-17,54491,10091,3,27.97,0.0,35.97,Paid Social,Prospecting,Mobile,SYN-20250717-56898,83.9
710154,2025-07-17,51904,10042,1,40.13,0.0,16.25,Paid Social,Prospecting,Desktop,SYN-20250717-53373,40.13
710155,2025-07-17,50996,10019,1,87.27,0.0,44.73,Paid Social,Prospecting,Mobile,SYN-20250717-48191,87.27
710156,2025-07-17,51170,10080,1,49.92,0.0,31.66,Referral,Affiliates,Desktop,SYN-20250717-16103,49.92
710157,2025-07-17,50573,10034,1,32.32,0.027,16.09,Email,Promo,Mobile,SYN-20250717-49590,31.44
710158,2025-07-17,52881,10024,1,36.3,0.0,17.29,Organic,SEO,Mobile,SYN-20250717-27803,36.3
710159,2025-07-17,52420,10114,2,36.9,0.0,38.08,Organic,SEO,Desktop,SYN-20250717-18093,73.81
710160,2025-07-17,52210,10116,1,29.64,0.0,11.92,Paid Search,Brand,Desktop,SYN-20250717-19179,29.64
710161,2025-07-17,53309,10024,1,38.44,0.061,17.29,Paid Social,Prospecting,Desktop,SYN-20250717-11822,36.09
710162,2025-07-17,51922,10030,1,88.53,0.0,50.14,Paid Search,Brand,Desktop,SYN-20250717-67068,88.53
710163,2025-07-17,54638,10107,4,34.82,0.0,86.76,Email,Welcome,Mobile,SYN-20250717-19660,139.28
710164,2025-07-17,52030,10005,2,25.84,0.0,18.86,Paid Search,Brand,Mobile,SYN-20250717-22838,51.69
710165,2025-07-17,52563,10051,1,38.77,0.044,18.17,Paid Social,Prospecting,Mobile,SYN-20250717-93800,37.06
710166,2025-07-17,53103,10045,4,28.19,0.0,46.84,Paid Search,Non-Brand,Mobile,SYN-20250717-40045,112.76
710167,2025-07-17,53539,10061,2,106.87,0.008,106.6,Paid Search,Brand,Desktop,SYN-20250717-87214,211.97
710168,2025-07-17,50681,10098,2,38.4,0.0,28.36,Paid Search,Brand,Desktop,SYN-20250717-68667,76.79
710169,2025-07-17,53380,10103,2,28.26,0.0,23.86,Paid Social,Prospecting,Desktop,SYN-20250717-88614,56.52
710170,2025-07-17,51477,10100,2,42.01,0.0,31.24,Paid Social,CreativeTest,Desktop,SYN-20250717-44470,84.01
710171,2025-07-17,54150,10033,1,42.42,0.0,19.57,Paid Search,Non-Brand,Desktop,SYN-20250717-93762,42.42
710172,2025-07-17,51402,10011,2,47.74,0.029,52.24,Organic,SEO,Mobile,SYN-20250717-34071,92.75
710173,2025-07-17,54088,10051,1,38.83,0.0,18.17,Paid Search,Non-Brand,Desktop,SYN-20250717-37059,38.83
710174,2025-07-17,51765,10011,1,50.58,0.0,26.12,Referral,Affiliates,Desktop,SYN-20250717-73700,50.58
710175,2025-07-17,51712,10050,1,30.19,0.0,11.46,Organic,SEO,Mobile,SYN-20250717-54136,30.19
710176,2025-07-17,50801,10095,3,35.92,0.04,54.3,Organic,SEO,Desktop,SYN-20250717-82398,103.5
710177,2025-07-17,51887,10049,1,34.94,0.0,19.33,Organic,SEO,Mobile,SYN-20250717-56382,34.94
710178,2025-07-17,52309,10001,1,24.02,0.0,12.38,Organic,SEO,Mobile,SYN-20250717-86707,24.02
710179,2025-07-17,54326,10031,1,32.78,0.0,20.49,Organic,SEO,Mobile,SYN-20250717-31468,32.78
710180,2025-07-17,51242,10020,1,102.76,0.0,44.01,Organic,SEO,Mobile,SYN-20250717-17651,102.76
710181,2025-07-17,53265,10066,1,107.72,0.0,38.16,Organic,SEO,Mobile,SYN-20250717-96136,107.72
710182,2025-07-17,53712,10113,1,50.61,0.0,25.91,Organic,SEO,Desktop,SYN-20250717-24332,50.61
710183,2025-07-17,52090,10109,2,43.14,0.0,46.7,Organic,SEO,Desktop,SYN-20250717-11852,86.28
710184,2025-07-17,50369,10093,1,58.25,0.069,28.25,Organic,SEO,Mobile,SYN-20250717-77219,54.23
710185,2025-07-17,51060,10047,1,31.97,0.043,19.76,Organic,SEO,Mobile,SYN-20250717-51150,30.59
710186,2025-07-17,52929,10048,1,33.15,0.0,17.6,Organic,SEO,Mobile,SYN-20250717-39058,33.15
710187,2025-07-17,54826,10040,2,38.0,0.009,37.06,Organic,SEO,Mobile,SYN-20250717-87659,75.33
710188,2025-07-17,53482,10114,1,38.73,0.0,19.04,Referral,Affiliates,Mobile,SYN-20250717-22125,38.73
710189,2025-07-17,53430,10025,1,38.01,0.0,28.97,Referral,Affiliates,Mobile,SYN-20250717-11679,38.01
710190,2025-07-17,54063,10085,1,31.31,0.0,17.98,Referral,Affiliates,Mobile,SYN-20250717-17519,31.31
710191,2025-07-17,50699,10117,1,54.43,0.042,26.67,Organic,SEO,Desktop,SYN-20250717-88676,52.15
710192,2025-07-17,54468,10102,3,24.89,0.0,35.58,Organic,SEO,Mobile,SYN-20250717-92614,74.67
710193,2025-07-17,53174,10066,2,103.0,0.05,76.32,Email,Promo,Desktop,SYN-20250717-14853,195.64
710194,2025-07-17,50580,10092,1,35.23,0.0,18.58,Organic,SEO,Mobile,SYN-20250717-61513,35.23
710195,2025-07-17,51335,10048,3,34.91,0.0,52.8,Organic,SEO,Mobile,SYN-20250717-48260,104.73
710196,2025-07-17,54147,10054,2,28.9,0.096,25.24,Organic,SEO,Mobile,SYN-20250717-11323,52.23
710197,2025-07-17,53833,10098,2,38.92,0.0,28.36,Organic,SEO,Mobile,SYN-20250717-68619,77.84
710198,2025-07-17,50893,10019,1,76.51,0.0,44.73,Organic,SEO,Desktop,SYN-20250717-64257,76.51
710199,2025-07-17,54641,10008,1,26.91,0.032,11.98,Organic,SEO,Mobile,SYN-20250717-88327,26.06
710200,2025-07-17,50020,10116,3,31.89,0.0,35.76,Organic,SEO,Mobile,SYN-20250717-44346,95.67
710201,2025-07-17,51538,10078,1,50.46,0.0,27.94,Organic,SEO,Mobile,SYN-20250717-77701,50.46
710202,2025-07-18,52841,10056,1,93.89,0.0,49.29,Paid Search,Brand,Mobile,SYN-20250718-91687,93.89
710203,2025-07-18,53365,10025,3,39.09,0.0,86.91,Paid Search,Shopping,Mobile,SYN-20250718-33796,117.26
710204,2025-07-18,50327,10071,2,92.9,0.0,90.54,Paid Search,Brand,Desktop,SYN-20250718-61871,185.81
710205,2025-07-18,52484,10056,3,87.68,0.0,147.87,Paid Search,Non-Brand,Mobile,SYN-20250718-76632,263.04
710206,2025-07-18,51444,10073,1,29.0,0.0,12.09,Paid Social,Prospecting,Mobile,SYN-20250718-91445,29.0
710207,2025-07-18,50487,10069,2,31.07,0.054,27.18,Paid Search,Brand,Mobile,SYN-20250718-92965,58.76
710208,2025-07-18,54184,10050,2,31.22,0.033,22.92,Organic,SEO,Mobile,SYN-20250718-87178,60.41
710209,2025-07-18,53280,10050,1,29.68,0.069,11.46,Paid Social,Prospecting,Mobile,SYN-20250718-66377,27.62
710210,2025-07-18,54780,10036,1,31.93,0.0,19.46,Paid Search,Non-Brand,Mobile,SYN-20250718-38442,31.93
710211,2025-07-18,54910,10091,2,26.09,0.0,23.98,Referral,Affiliates,Desktop,SYN-20250718-53135,52.18
710212,2025-07-18,54821,10037,2,64.03,0.0,70.22,Paid Social,Retargeting,Desktop,SYN-20250718-60624,128.05
710213,2025-07-18,52708,10011,1,52.56,0.0,26.12,Email,Welcome,Desktop,SYN-20250718-72522,52.56
710214,2025-07-18,53947,10041,2,35.26,0.0,31.62,Paid Search,Shopping,Mobile,SYN-20250718-32696,70.53
710215,2025-07-18,51695,10102,4,25.28,0.0,47.44,Organic,SEO,Desktop,SYN-20250718-13319,101.13
710216,2025-07-18,54942,10109,2,39.16,0.0,46.7,Email,Promo,Mobile,SYN-20250718-53354,78.32
710217,2025-07-18,52439,10055,1,50.58,0.0,26.09,Paid Search,Brand,Desktop,SYN-20250718-76042,50.58
710218,2025-07-18,53390,10002,2,67.68,0.0,53.38,Paid Social,Retargeting,Mobile,SYN-20250718-91598,135.37
710219,2025-07-18,50778,10085,2,31.12,0.0,35.96,Paid Search,Brand,Mobile,SYN-20250718-76596,62.24
710220,2025-07-18,54724,10004,1,31.66,0.0,10.78,Organic,SEO,Desktop,SYN-20250718-62419,31.66
710221,2025-07-18,54971,10003,1,31.81,0.025,16.34,Organic,SEO,Desktop,SYN-20250718-82839,31.0
710222,2025-07-18,52381,10038,3,40.83,0.0,73.86,Paid Social,Prospecting,Mobile,SYN-20250718-57095,122.49
710223,2025-07-18,52888,10008,2,26.6,0.0,23.96,Paid Social,CreativeTest,Desktop,SYN-20250718-85091,53.2
710224,2025-07-18,52307,10034,1,31.63,0.03,16.09,Organic,SEO,Mobile,SYN-20250718-14674,30.69
710225,2025-07-18,54448,10025,1,36.42,0.048,28.97,Paid Social,CreativeTest,Desktop,SYN-20250718-30025,34.67
710226,2025-07-18,54267,10058,2,32.47,0.034,44.34,Paid Search,Shopping,Desktop,SYN-20250718-98103,62.71
710227,2025-07-18,50779,10102,1,24.83,0.0,11.86,Paid Search,Brand,Desktop,SYN-20250718-50356,24.83
710228,2025-07-18,53137,10055,1,47.75,0.0,26.09,Organic,SEO,Mobile,SYN-20250718-80286,47.75
710229,2025-07-18,54627,10098,1,39.08,0.0,14.18,Email,Reactivation,Mobile,SYN-20250718-96999,39.08
710230,2025-07-18,51944,10104,1,51.47,0.002,24.01,Paid Search,Shopping,Mobile,SYN-20250718-85690,51.39
710231,2025-07-18,52710,10028,2,23.27,0.0,24.14,Paid Social,Retargeting,Desktop,SYN-20250718-48075,46.55
710232,2025-07-18,52002,10086,1,55.65,0.0,22.02,Organic,SEO,Mobile,SYN-20250718-20449,55.65
710233,2025-07-18,50447,10023,1,63.62,0.098,28.49,Organic,SEO,Desktop,SYN-20250718-24288,57.4
710234,2025-07-18,53863,10095,2,38.07,0.026,36.2,Paid Social,Retargeting,Desktop,SYN-20250718-56062,74.16
710235,2025-07-18,52581,10109,1,41.78,0.0,23.35,Paid Search,Non-Brand,Mobile,SYN-20250718-16820,41.78
710236,2025-07-18,51279,10080,3,56.9,0.0,94.98,Paid Social,CreativeTest,Mobile,SYN-20250718-93091,170.71
710237,2025-07-18,51986,10006,1,89.12,0.0,42.55,Referral,Affiliates,Mobile,SYN-20250718-16748,89.12
710238,2025-07-18,51059,10103,1,28.05,0.0,11.93,Paid Search,Brand,Desktop,SYN-20250718-99691,28.05
710239,2025-07-18,50496,10027,2,75.16,0.0,102.64,Paid Social,Retargeting,Desktop,SYN-20250718-56325,150.33
710240,2025-07-18,53056,10063,1,50.53,0.0,23.33,Organic,SEO,Desktop,SYN-20250718-78500,50.53
710241,2025-07-18,51456,10109,2,40.57,0.0,46.7,Email,Promo,Mobile,SYN-20250718-92218,81.14
710242,2025-07-18,51350,10015,1,37.43,0.0,26.64,Paid Search,Brand,Mobile,SYN-20250718-75560,37.43
710243,2025-07-18,51093,10117,1,53.99,0.0,26.67,Paid Search,Shopping,Mobile,SYN-20250718-28089,53.99
710244,2025-07-18,52682,10009,1,34.16,0.001,18.7,Paid Social,Prospecting,Desktop,SYN-20250718-17421,34.12
710245,2025-07-18,50972,10074,1,48.79,0.044,24.67,Paid Social,Prospecting,Desktop,SYN-20250718-10723,46.67
710246,2025-07-18,50748,10090,1,41.32,0.0,18.56,Paid Social,Prospecting,Desktop,SYN-20250718-75534,41.32
710247,2025-07-18,51830,10061,1,124.02,0.056,53.3,Organic,SEO,Desktop,SYN-20250718-94927,117.05
710248,2025-07-18,53723,10005,1,24.52,0.036,9.43,Email,Reactivation,Mobile,SYN-20250718-80477,23.63
710249,2025-07-18,53697,10071,1,82.27,0.0,45.27,Paid Search,Brand,Mobile,SYN-20250718-85532,82.27
710250,2025-07-18,54801,10067,3,26.45,0.0,42.75,Organic,SEO,Mobile,SYN-20250718-43626,79.34
710251,2025-07-18,52663,10060,1,89.52,0.027,41.78,Referral,Affiliates,Mobile,SYN-20250718-84932,87.06
710252,2025-07-18,51498,10004,1,32.18,0.0,10.78,Organic,SEO,Desktop,SYN-20250718-78382,32.18
710253,2025-07-18,54315,10007,2,86.74,0.0,98.52,Organic,SEO,Mobile,SYN-20250718-95807,173.48
710254,2025-07-18,50788,10002,1,60.14,0.035,26.69,Organic,SEO,Mobile,SYN-20250718-84441,58.02
710255,2025-07-18,50026,10104,1,55.82,0.0,24.01,Organic,SEO,Mobile,SYN-20250718-77383,55.82
710256,2025-07-18,54666,10056,1,84.31,0.057,49.29,Referral,Affiliates,Mobile,SYN-20250718-60459,79.54
710257,2025-07-18,53527,10016,1,25.13,0.0,12.98,Organic,SEO,Desktop,SYN-20250718-72268,25.13
710258,2025-07-18,50013,10069,1,37.82,0.0,13.59,Organic,SEO,Mobile,SYN-20250718-38383,37.82
710259,2025-07-18,51399,10020,1,97.41,0.0,44.01,Referral,Affiliates,Desktop,SYN-20250718-79604,97.41
710260,2025-07-18,54436,10104,1,52.42,0.0,24.01,Organic,SEO,Mobile,SYN-20250718-63039,52.42
710261,2025-07-18,54210,10015,1,40.8,0.0,26.64,Organic,SEO,Mobile,SYN-20250718-74019,40.8
710262,2025-07-18,52320,10037,1,59.56,0.085,35.11,Referral,Affiliates,Mobile,SYN-20250718-26615,54.47
710263,2025-07-18,51939,10063,1,54.59,0.0,23.33,Organic,SEO,Desktop,SYN-20250718-80706,54.59
710264,2025-07-18,51932,10095,1,37.06,0.0,18.1,Organic,SEO,Mobile,SYN-20250718-21005,37.06
710265,2025-07-18,50033,10101,1,47.45,0.0,23.32,Organic,SEO,Mobile,SYN-20250718-71528,47.45
710266,2025-07-18,51561,10044,1,100.74,0.0,43.9,Organic,SEO,Desktop,SYN-20250718-77374,100.74
710267,2025-07-18,50373,10055,1,49.69,0.0,26.09,Organic,SEO,Desktop,SYN-20250718-62776,49.69
710268,2025-07-18,53633,10105,1,51.36,0.01,23.52,Organic,SEO,Mobile,SYN-20250718-33994,50.84
710269,2025-07-18,52989,10076,1,53.54,0.004,30.52,Organic,SEO,Mobile,SYN-20250718-65902,53.35
710270,2025-07-18,52312,10096,2,56.36,0.01,68.06,Referral,Affiliates,Desktop,SYN-20250718-84903,111.64
710271,2025-07-18,50744,10031,3,32.39,0.0,61.47,Organic,SEO,Mobile,SYN-20250718-21146,97.18
710272,2025-07-18,52349,10115,1,97.53,0.049,44.66,Organic,SEO,Mobile,SYN-20250718-27890,92.71
